ledger_version,viewer_key,wave,operational_domain,catalog_generation,grade_code,title_core,documentary_disposition,retention_class,tracking_issue,source_ready,relation_type,canonical_processing_viewer_key,is_canonical_processing_object,declared_positions,canonical_source_pages,persistent_unresolved_source_gaps,ftrl_status,ftrl_run_id,ftrl_commit,corpus_ready,ocr_available,text_verified,semantic_ready,archival_status,preservation_run_id,archive_destination_logical,interpretive_limit
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI237,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL QUINTANA ROO,required_ftrl_processing,,,full,direct_canonical,H1993P6HI237,1,289,288,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI238,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL SAN LUIS POTOSÍ,required_ftrl_processing,,,full,direct_canonical,H1993P6HI238,1,219,218,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI239,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL SINALOA,required_ftrl_processing,,,full,direct_canonical,H1993P6HI239,1,199,198,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI240,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL SONORA,required_ftrl_processing,,,full,direct_canonical,H1993P6HI240,1,259,258,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI241,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL TABASCO,required_ftrl_processing,,,full,direct_canonical,H1993P6HI241,1,275,274,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI242,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL TAMAULIPAS,required_ftrl_processing,,,full,direct_canonical,H1993P6HI242,1,219,218,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI243,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL TLAXCALA,required_ftrl_processing,,,full,direct_canonical,H1993P6HI243,1,219,218,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI244,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL VERACRUZ,required_ftrl_processing,,,full,direct_canonical,H1993P6HI244,1,291,290,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI245,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL YUCATÁN,required_ftrl_processing,,,full,direct_canonical,H1993P6HI245,1,279,278,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6HI246,W11,otros_no_clasificados,1993,6,MONOGRAFÍA ESTATAL ZACATECAS,required_ftrl_processing,,,full,direct_canonical,H1993P6HI246,1,259,258,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6MA247,W2,matematicas,1993,6,Matemáticas,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H1993P6MA248,W2,matematicas,1993,6,Matemáticas,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1CI249,W10,integrados_multiarea,2008,1,EXPLORACION DE LA NATURALEZA Y LA SOCIEDAD,required_ftrl_processing,,,full,direct_canonical,H2008P1CI249,1,163,162,0,validated,33237844420,4d0d9a38b650383e51fa44ddbf62510784281dc2,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W10 — Integrados y Multiarea/run_33237844420__4d0d9a3__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W10 only; H2014P1ENA remains a documented final exception and is excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1CI250,W7,civica_etica,2008,1,FORMACIÓN CÍVICA Y ÉTICA,required_ftrl_processing,,,full,direct_canonical,H2008P1CI250,1,115,114,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1CI251,W7,civica_etica,2008,1,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO,required_ftrl_processing,,,full,direct_canonical,H2008P1CI251,1,83,82,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1ED252,W9,educacion_fisica,2008,1,EDUCACION FISICA,required_ftrl_processing,,,full,direct_canonical,H2008P1ED252,1,115,114,0,validated,33124903433,ac1cb91220cb09aeb24cce11c1f9a44f303fdacc,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W9 — Educación Física/run_33124903433__ac1cb91__2026-08-27/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1ES253,W3,espanol_lengua,2008,1,ESPAÑOL 1er GRADO,required_ftrl_processing,,,full,direct_canonical,H2008P1ES253,1,147,146,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1ES254,W3,espanol_lengua,2008,1,ESPAÑOL RECORTABLE,required_ftrl_processing,,,full,direct_canonical,H2008P1ES254,1,35,34,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P1MA255,W2,matematicas,2008,1,MATEMATICAS CUADERNO DE TRABAJO PARA EL ALUMNO,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2CI256,W4,ciencias_sociales,2008,2,EXPLORACIOÓN DE NATURALEZA Y LA SOCIEDAD,required_ftrl_processing,,,full,direct_canonical,H2008P2CI256,1,171,170,0,validated,33033136922,455e0f21434162c4b77a0b5d52269b65512c486d,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W4 — Ciencias Sociales/run_33033136922__455e0f2__2026-08-26/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2CI257,W7,civica_etica,2008,2,FORMACIÓN CÍVICA Y ÉTICA,required_ftrl_processing,,,full,direct_canonical,H2008P2CI257,1,75,74,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2CI258,W7,civica_etica,2008,2,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO,required_ftrl_processing,,,full,direct_canonical,H2008P2CI258,1,83,82,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2ED259,W8,artes,2008,2,EDUCACIÓN ARTÍSTICA,required_ftrl_processing,,,full,direct_canonical,H2008P2ED259,1,99,98,0,validated,33220988830,cae2bed8ff79b45675ae194a855abfed9b86aca4,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W8 — Artes/run_33220988830__cae2bed__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W8 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2ED260,W9,educacion_fisica,2008,2,EDUCACION FISICA,required_ftrl_processing,,,full,direct_canonical,H2008P2ED260,1,107,106,0,validated,33124903433,ac1cb91220cb09aeb24cce11c1f9a44f303fdacc,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W9 — Educación Física/run_33124903433__ac1cb91__2026-08-27/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2ES261,W3,espanol_lengua,2008,2,ESPAÑOL,required_ftrl_processing,,,full,direct_canonical,H2008P2ES261,1,219,218,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P2MA262,W2,matematicas,2008,2,MATEMÁTICAS,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P3CI263,W1,ciencias_naturales,2008,3,CIENCIAS NATURALES,required_ftrl_processing,,,full,source_admitted_canonical_with_documented_gaps,H2008P3CI263,1,178,177,1,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P3CI264,W7,civica_etica,2008,3,FORMACIÓN CÍVICA Y ÉTICA,required_ftrl_processing,,,full,direct_canonical,H2008P3CI264,1,75,74,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P3ES265,W3,espanol_lengua,2008,3,ESPAÑOL ACTIVIDADES,required_ftrl_processing,,,partial,partial_canonical_explicit_gap,H2008P3ES265,1,210,209,1,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P3ES266,W3,espanol_lengua,2008,3,ESPAÑOL LECTURAS,required_ftrl_processing,,,partial,partial_canonical_explicit_gap,H2008P3ES266,1,226,225,1,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P3MA267,W2,matematicas,2008,3,Matemáticas,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4CI268,W1,ciencias_naturales,2008,4,CIENCIAS NATURALES,required_ftrl_processing,,,full,source_admitted_canonical_with_documented_gaps,H2008P4CI268,1,177,175,2,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4CI269,W7,civica_etica,2008,4,FORMACIÓN CÍVICA Y ÉTICA,required_ftrl_processing,,,full,direct_canonical,H2008P4CI269,1,91,90,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4CI270,W11,otros_no_clasificados,2008,4,CONOCE NUESTRA CONSTITUCIÓN,required_ftrl_processing,,,full,exact_byte_alias,H1993P4CI192,0,67,66,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4ES271,W3,espanol_lengua,2008,4,ESPAÑOL ACTIVIDADES,required_ftrl_processing,,,partial,partial_canonical_explicit_gap,H2008P4ES271,1,239,237,1,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4ES272,W3,espanol_lengua,2008,4,ESPAÑOL LECTURAS,required_ftrl_processing,,,partial,partial_canonical_explicit_gap,H2008P4ES272,1,257,255,2,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4GE273,W6,geografia_atlas,2008,4,GEOGRAFÍA,required_ftrl_processing,,,full,direct_canonical_reconciled_gap,H2008P4GE273,1,161,161,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4GE274,W6,geografia_atlas,2008,4,ATLAS DE MÉXICO,required_ftrl_processing,,,full,direct_canonical,H2008P4GE274,1,131,130,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4HI275,W5,historia,2008,4,HISTORIA,required_ftrl_processing,,,unresolved,direct_canonical,H2008P4HI275,1,187,186,0,validated,32748987531,e200b252d3acadf4b56cee33d6ff92f4040d8e1c,1,1,0,0,archival_complete,32784373399,LTMD-U1 — corpus FTRL privado/W5 — Historia/run_32748987531__e200b252__2026-08-24,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P4MA276,W2,matematicas,2008,4,MATEMÁTICAS,required_ftrl_processing,,,full,pending_topology,,0,,,,pending,,,0,0,0,0,not_started,,,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5CI277,W1,ciencias_naturales,2008,5,CIENCIAS NATURALES,required_ftrl_processing,,,full,direct_canonical,H2008P5CI277,1,163,162,0,validated,32807213503,d07d0908e4e20ace2e01ba0e254073a3a163b6ce,1,1,0,0,archival_complete,private_consolidation_2026-08-24,LTMD-U1 — corpus FTRL privado/W1 — Ciencias Naturales/run_32807213503__d07d090__2026-08-24/02_CONSOLIDATED_PRIVATE/LTMD_W1_Ciencias_Naturales_corpus_textual_canonico_v1.zip,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5CI278,W7,civica_etica,2008,5,FORMACIÓN CÍVICA Y ÉTICA,required_ftrl_processing,,,full,direct_canonical,H2008P5CI278,1,87,86,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5ED279,W8,artes,2008,5,EDUCACIÓN ARTÍSTICA,required_ftrl_processing,,,full,direct_canonical,H2008P5ED279,1,107,106,0,validated,33220988830,cae2bed8ff79b45675ae194a855abfed9b86aca4,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W8 — Artes/run_33220988830__cae2bed__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W8 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5ED280,W9,educacion_fisica,2008,5,EDUCACIÓN FÍSICA,required_ftrl_processing,,,full,direct_canonical,H2008P5ED280,1,115,114,0,validated,33124903433,ac1cb91220cb09aeb24cce11c1f9a44f303fdacc,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W9 — Educación Física/run_33124903433__ac1cb91__2026-08-27/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5ES281,W3,espanol_lengua,2008,5,ESPAÑOL,required_ftrl_processing,,,full,direct_canonical,H2008P5ES281,1,187,186,0,validated,32853375619,2a55ec09124054729e9c45a2285686cf4abf8776,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W3 — Español y Lengua/run_32853375619__2a55ec0__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5GE282,W6,geografia_atlas,2008,5,GEOGRAFÍA,required_ftrl_processing,,,full,direct_canonical,H2008P5GE282,1,211,210,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5GE283,W6,geografia_atlas,2008,5,ATLAS DE GEPGRAFÍA UNIVERSAL,required_ftrl_processing,,,full,direct_canonical,H2008P5GE283,1,91,90,0,validated,32908105382,ae785d821e86fcd10f400280eda590b0bbc729f9,1,1,0,0,archival_complete,private_consolidation_2026-08-25,LTMD-U1 — corpus FTRL privado/W6 — Geografía y Atlas/run_32908105382__ae785d8__2026-08-25/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5HI284,W5,historia,2008,5,HISTORIA,required_ftrl_processing,,,unresolved,direct_canonical,H2008P5HI284,1,195,194,0,validated,32748987531,e200b252d3acadf4b56cee33d6ff92f4040d8e1c,1,1,0,0,archival_complete,32784373399,LTMD-U1 — corpus FTRL privado/W5 — Historia/run_32748987531__e200b252__2026-08-24,Technical/archival state only; no semantic or historical claim is implied.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P5MA285,W11,otros_no_clasificados,2008,5,MATEMAÁTICAS,required_ftrl_processing,,,full,direct_canonical,H2008P5MA285,1,195,194,0,validated,33266902987,e46290d5f06b29d7a48a728037816e9f2cfb1bb5,1,1,0,0,archival_complete,private_consolidation_2026-08-29,LTMD-U1 — corpus FTRL privado/W11 — Otros y No clasificados/run_33266902987__e46290d__2026-08-29/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W11 only; four retained identities remain documented final exceptions and excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P6CI286,W7,civica_etica,2008,6,FORMACIÓN CÍVICA Y ÉTICA,required_ftrl_processing,,,full,direct_canonical,H2008P6CI286,1,91,90,0,validated,33207787127,02024976ec3d87827460b8b610abe499d870db13,1,1,0,0,archival_complete,private_consolidation_2026-08-28,LTMD-U1 — corpus FTRL privado/W7 — Formación Cívica y Ética/run_33207787127__0202497__2026-08-28/02_CONSOLIDATED_PRIVATE,Computational/archival closure of source-admitted W7 only; retained identities remain excluded; OCR is not human text verification or semantic evidence.
LTMD_U1_FTRL_COMPLETION_LEDGER_1.0,H2008P6ED287,W9,educacion_fisica,2008,6,EDUCACIÓN FÍSICA,required_ftrl_processing,,,full,direct_canonical,H2008P6ED287,1,115,114,0,validated,33124903433,ac1cb91220cb09aeb24cce11c1f9a44f303fdacc,1,1,0,0,archival_complete,private_consolidation_2026-08-27,LTMD-U1 — corpus FTRL privado/W9 — Educación Física/run_33124903433__ac1cb91__2026-08-27/02_CONSOLIDATED_PRIVATE,Computational/archival closure only; OCR is not human text verification or semantic evidence.
