fingerprint_version,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_image_index,source_sha256,source_byte_size,sha_verified,ocr_psm_modes,bibliographic_evidence_detected,isbn_candidates,year_candidates,school_cycle_candidates,edition_candidates,reprint_candidates,bibliographic_lines
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,3,3,e15eaeea74398b23614f049ca27c4c5ec5cc567839aa99861f35aa475232337a,84053,1,6;3;4;11;12,1,,,,,,"psm6: autoridades escolares, expertos, padres de familia y académicos; su || psm3: autoridades escolares, expertos, padres de familia y académicos; su || psm4: autoridades escolares, expertos, padres de familia y académicos; su || psm11: autoridades escolares, expertos, padres de familia y académicos; su || psm12: autoridades escolares, expertos, padres de familia y académicos; su"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,4,4,9e511b284c2449c19b5379c592dca73b8b64c7664e5cb6252f71427763c2d0c1,76513,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,5,5,f3b7469bd0de67c1b575ba816744bcb196715ebbe8d83f50a53e4aed8549cdf0,108283,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,6,6,7b9bf4dd0cf96263bf5a0f06ad0f670fa2b35cdfaeeaf04a0f17bff2f7d510c1,156604,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,7,7,3acd61aa1d3703bbd3d688eee8d69cc1ebeb350adfe5649f00e36165b3ad1fe9,158432,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,8,8,2f8aeb20821141e5810bde1cfe046b3abddbcc580bfae1d9db94b878301bc1f3,137214,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,9,9,2e5fa8a60c4be46910fbb26cb7c48c0b47d7b7b4b879c945ce27c145f330f4ce,108134,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,10,10,29bf6c6bc9fc9207beafa0130b762d0ecc8759d1d0d359e9877f07f1da6592ae,109125,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,11,11,a58c991deea4f2679320792ff296d53c7fe3faaaae0c054b7db6bbaf12fbc2df,109137,1,6;3;4;11;12,1,,,,,,"psm6: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm3: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm4: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm11: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm12: o el nombre de tus padres, ayudan a conocerte y a distinguirte"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P1FCA,2019,1,Formación Cívica y Ética,12,12,16ad336ddcc9eb6675264893d20818e6362ae710cb5240d1d6e0bd523120ea6e,131732,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,1,0,0431b1fc42bbab8f7cd8d1038fa728722211dedc4fc52da07a6797c8158d51c1,106746,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,2,2,823e490038d506cb6ecdf69c0c9fcda6d8174fe1e3ff98975c19a20e7cfa1a07,90633,1,6;3;4;11;12,1,978-607-551-234-1,1928;1957;2008;2009;2010;2013;2014;2019;2020,,fifth_edition:2014;first_edition:2008;fourth_edition:2013;second_edition:2009;sixth_edition:2019,,"psm6: Formación Cvcay Ética. Segundo grado fue elaborado y editado por la Dirección General de Materiales Educativos de la Secretaría de Educación Pública. || psm6: Jessica Mariana Ortega Rodriguez || psm6: Estaediciónsebaszenel proyecto delapaimera edición 2008 y enlaseicionssubsecuentes con || psm6: Segunda edición 2009 || psm6: Quinta edición revisada, 2014 || psm6: de pp En los materials díigidos las educador, las maestras, os maestros, las madres y || psm6: Sexta catión anno 2 los padres de familia de educación preescolar, primaria y secundaria, la Secretaría de || psm6: D.RLo Secretaade Educación Pública, 2019, Educación Pública (o) emples ls términos: Nño(S, adolescents Jóvenes, alumn045 || psm6: Argentina 28, Centro, 'educadora(s), maestro(s) profesor(es) docente(s) y padres de familia aludiendo a ambos || psm3: Formación Clica y Ética. Segundo grado fue elaborado y editado por la Dirección General de Materiales Educativos de la Secretaría de Educación Pública. || psm3: Jessica Mariana Ortega Rodríguez || psm3: Estaedición sbaszenel proyecto dela primera edicón(2008) y enlas ediciones subsecuentes con || psm3: modificaciones realizadas porel equipo técnio-pedagógico del Secretaría de Educación Pública, || psm3: ""ubicado enol Patio de las Fiestas, segundo nivel, DR. Secretaría de Educación || psm3: de Gerardo Landa Rojano; DR. 2019 Banco de México, Fiduciario en el || psm3: Primera edición, 2008 || psm3: Segunda edición 2009 || psm3: Terceraedición 2010 || psm3: Cuarta edición 2013 || psm3: Quinta edición revisada, 2014. || psm3: Sexta edición, 2019 (cdo escolar 2019-2020) || psm3: D.R.O. Secretaríade Educación Pública, 2019, || psm3: ISBN: 978-607-551-234-1 || psm3: En los materiales dirigidos a las educadoras, las maestras, los maestros, las madres y || psm3: los padres de familla de educación preescolar primaria y secundaria, la Secretaría de || psm3: educadorals),maestro(s profesor(es) docenta(g y padres de familia aludiendo a ambos || psm3: partcipaciónen la eviión de la quina edición revisada 2013. || psm4: Formación Clica y Ética. Segundo grado fue elaborado y editado por la Dirección General de Materiales Educativos de la Secretaría de Educación Pública. || psm4: Jessica Mariana Ortega Rodríguez || psm4: Estaedición sbaszenel proyecto dela primera edicón(2008) y enlas ediciones subsecuentes con || psm4: modificaciones realizadas porel equipo técnio-pedagógico del Secretaría de Educación Pública, || psm4: ""ubicado enol Patio de las Fiestas, segundo nivel, DR. Secretaría de Educación || psm4: de Gerardo Landa Rojano; DR. 2019 Banco de México, Fiduciario en el || psm4: Primera edición, 2008 || psm4: Segunda edición 2009 || psm4: Terceraedición 2010 || psm4: Cuarta edición 2013 || psm4: Quinta edición revisada, 2014. || psm4: e ec En los materiales dirigidos a las educadoras, las maestra, los maestros, las madres y || psm4: los padres de familla de educación preescolar primaria y secundaria, la Secretaría de || psm4: D.R.O- Secretaría de Educación Pública, 2019, Educación Pública (se) emplea los términos: nn ls), adolescentes jovenes, alumno(s, || psm4: Argentina 28, Centro, educadorals),maestro(s profesor(es) docenta(g y padres de familia aludiendo a ambos || psm4: ISBN:978:607-551-2341 consolidar la equidad de género. || psm4: partcipaciónen la eviión de la quina edición revisada 2013. || psm11: Formación Cívica y Ética. Segundo grado fue elaborado y editado por la Dirección General de Materiales Educativos de la Secretaria de Educación Pública, || psm11: Jessica Mariana Ortega Rodríguez || psm11: Estaedición sbaszenel proyecto dela primera edicón(2008) y enlas ediciones subsecuentes con || psm11: ""ubicado enol Patio de las Fiestas, segundo nivel, DR. Secretaría de Educación || psm11: de Gerardo Landa Rojano; DR. 2019 Banco de México, Fiduciario en el || psm11: Primera edición, 2008 || psm11: Segunda edición 2009 || psm11: Terceraedición 2010 || psm11: Cuarta edición 2013 || psm11: Quinta edición revisada, 2014. || psm11: En los materiales dirigidos a las educadoras, las maestra, los maestros, las madres y || psm11: Sexta edición, 2019 (cdo escolar 2019-2020) || psm11: los padres de familla de educación preescolar primaria y secundaria, la Secretaría de || psm11: D.R.O. Secretaríade Educación Pública, 2019, || psm11: educadorals),maestro(s profesor(es) docenta(g y padres de familia aludiendo a ambos || psm11: ISBN: 978-607-551-234-1 || psm11: partcipaciónen la eviión de la quina edición revisada 2013. || psm12: Formación Cívica y Ética. Segundo grado fue elaborado y editado por la Dirección General de Materiales Educativos de la Secretaria de Educación Pública, || psm12: Jessica Mariana Ortega Rodríguez || psm12: Estaedición sbaszenel proyecto dela primera edicón(2008) y enlas ediciones subsecuentes con || psm12: ""ubicado enol Patio de las Fiestas, segundo nivel, DR. Secretaría de Educación || psm12: de Gerardo Landa Rojano; DR. 2019 Banco de México, Fiduciario en el || psm12: Primera edición, 2008 || psm12: Segunda edición 2009 || psm12: Terceraedición 2010 || psm12: Cuarta edición 2013 || psm12: Quinta edición revisada, 2014. || psm12: En los materiales dirigidos a las educadoras, las maestra, los maestros, las madres y || psm12: Sexta edición, 2019 (cdo escolar 2019-2020) || psm12: los padres de familla de educación preescolar primaria y secundaria, la Secretaría de || psm12: D.R.O. Secretaríade Educación Pública, 2019, || psm12: educadorals),maestro(s profesor(es) docenta(g y padres de familia aludiendo a ambos || psm12: ISBN: 978-607-551-234-1 || psm12: partcipaciónen la eviión de la quina edición revisada 2013."
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,3,3,249486ccab596cf5b6a3bd224944d5e803193dbc5c6aa1548c9d014958512516,84016,1,6;3;4;11;12,1,,,,,,"psm6: autoridades escolares, expertos, padres de familia y académicos; su || psm3: autoridades escolares, expertos, padres de familia y académicos; su || psm4: autoridades escolares, expertos, padres de familia y académicos; su || psm11: autoridades escolares, expertos, padres de familia y académicos; su || psm12: autoridades escolares, expertos, padres de familia y académicos; su"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,4,4,1aacf75b61414952f762d2b019b485512b04f643ec960a97ab308d79b6762d15,80199,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,5,5,a3c0831b799598b98385a4cfa7a45f5e7ac125df0e7495ef852ae2a807e635d0,107140,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,6,6,86b43cf06b448ec3aaed61625637c9a68c271234023ca3556b8bc6acb71c16ab,100913,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,7,7,9ad5e822883b7c35cd2e4b1f6746d82f8ac797863e0985be0c109f0c76617e6e,94130,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,8,8,0c9ad548922698ca5f7864d7a807a059cb2c9fa7a5ce8b16f051f56386a82a46,92751,1,6;3;4;11;12,1,,,,,,psm6: NN ll en los que podrás encontrar información || psm3: en los que podrás encontrar información || psm4: en los que podrás encontrar información || psm11: en los que podrás encontrar información || psm12: en los que podrás encontrar información
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,9,9,40a625f8fe3c84167c039d7e71fa382247faa03cb87ec7e473502f4c1980a8b4,140938,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,10,10,747d88dc6e86037e400f8f9d534c9a96ec2b18f4b188dfcd9285aaf3eebff448,122722,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,11,11,8129c65fdc9c4caa97407e27c3f9894c1f62398e350693604fc5498c622ae317,119541,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P2FCA,2019,2,Formación Cívica y Ética,12,12,f8bfc1944fb1ef89900854ac9ae7a01c9f5c5fa2f95c5841cc4328d908e621f8,112640,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,1,0,4a6d1075931bcd765cd882054db406d84eb64065746c5252cb795d66b44b3376,144330,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,2,2,68884d9b9cc6c5cfacfd0e8f1bf646585c2a26c88f1e165cc15186a0a31ad7c2,99114,1,6;3;4;11;12,1,978-607-551-159-7,1928;1957;2008;2009;2010;2014;2019;2020,,fifth_edition:2019;first_edition:2008;fourth_edition:2014;second_edition:2009;third_edition:2010,,"psm6: Formación Cívica y Ética. Tercer grado fue elaborado y editado por la Dirección General de Materiales Educativos dela Secretaría de Educación Pública. || psm6: José Ausencio Sánchez Gutiérrez, Verónica Florencia Antonio Andrés, || psm6: Jessica Mariana Ortega Rodríguez || psm6: (6 Secretaría de Educación Pública, Dirección General de Proyectos || psm6: Primera edición, 2008 || psm6: Segunda edición, 2009 || psm6: Tercera edición, 2010 || psm6: Cuarta edición revisada, 2014. || psm6: Quinta edición, 2019 (ido escolar 2019-2020) || psm6: D.R.OSecretaía de Educación Pública 2019, En los materiales dtrgidos las educadoras, las maestras os maestros ls madres y lo padres de || psm6: “Argentina 28, Centro, famila de educación preescolar primary secundar, a Secretaría de Educación Pública (25) em || psm6: or ani docentes)y padre de familia aluiendo aambos géneros, con a ali de fecitarla lectura, in || psm6: ciónenlareviióndelacuara edición 2014. || psm3: Formación Cvica Ética. Tercer grado fue laborado y editado por la Direción General de Materiales Educativos de la Secretaría de Educación Pública. || psm3: Valentina Cantón Ajona, Adriana Corona Vargas || psm3: José Ausencio Sánchez Gutiérrez, Verónica Florencia Antonio Andrés, || psm3: Jessica Mariana Ortega Rodríguez || psm3: ¡O Secretaría de Educación Pública, Dirección General de Proyectos || psm3: Editoriales y Culturales/fotografía de Gerardo Landa Rojano;D.R. O || psm3: Primera edición, 2008 || psm3: Segunda edición, 2009 || psm3: Tercera edición, 2010 || psm3: Cuarta edición revisada, 2014 || psm3: Quinta edición, 2019(cilo escolar 2019-2020) || psm3: D.R.O Secretaría de Educación Pública, 2019, || psm3: Eno materiales dirigidos alas educadoras las maestras los maestros la madres y los padres de || psm3: docentes) y padre de familia aludiendo a ambos géneros conla finalidad de facilita la lectura. Sin || psm3: La Secretaría de Educación Pública agradece a Academia Mexicana dea Lengua por su patipa= || psm3: «ión en lareiión dela cuarta edición 2014. || psm4: Formación Cvica Ética. Tercer grado fue laborado y editado por la Direción General de Materiales Educativos de la Secretaría de Educación Pública. || psm4: José Ausencio Sánchez Gutiérrez, Verónica Florencia Antonio Andrés, || psm4: Jessica Mariana Ortega Rodríguez || psm4: ¡O Secretaría de Educación Pública, Dirección General de Proyectos || psm4: Editoriales y Culturales/fotografía de Gerardo Landa Rojano;D.R. O || psm4: Primera edición, 2008 || psm4: Segunda edición, 2009 || psm4: Tercera edición, 2010 || psm4: Cuarta edición revisada, 2014 || psm4: Quinta edición, 2019(cilo escolar 2019-2020) || psm4: D.R.OSecretaríade Educación Pública 2019, En os matefales dirigidos las educadoras las maestras os maestros a madres y os padres de || psm4: e no docente(s) y padres de familia aludiendo a ambos géneros, con la finalidad de facilitar la lectura. Sin || psm4: La Secretaría de Educación Pública agradece a Academia Mexicana dea Lengua por su patipa= || psm4: «ión en lareiión dela cuarta edición 2014. || psm11: Formación Cvica Ética. Tercer grado fue laborado y editado por la Direción General de Materiales Educativos de la Secretaría de Educación Pública. || psm11: Valentina Cantón Ajona, Adriana Corona Vargas || psm11: José Ausencio Sánchez Gutiérrez, Verónica Florencia Antonio Andrés, || psm11: Jessica Mariana Ortega Rodríguez || psm11: (O Secretaría de Educación Pública, Dirección General de Proyectos || psm11: Editoriales y Culturales/fotografía de Gerardo Landa Rojano;D.R. O || psm11: Primera edición, 2008 || psm11: Segunda edición, 2009 || psm11: Tercera edición, 2010 || psm11: Cuarta edición revisada, 2014 || psm11: Quinta edición, 2019(cilo escolar 2019-2020) || psm11: D.R.O Secretaría de Educación Pública, 2019, || psm11: Eno materiales dirigidos alas educadoras las maestras los maestros la madres y los padres de || psm11: docentes) y padre de familia aludiendo a ambos géneros conla finalidad de facilita la lectura. Sin || psm11: La Secretaría de Educación Pública agradece a Academia Mexicana dea Lengua por su patipa= || psm11: «ión en lareiión dela cuarta edición 2014. || psm12: Formación Cvica Ética. Tercer grado fue laborado y editado por la Direción General de Materiales Educativos de la Secretaría de Educación Pública. || psm12: Valentina Cantón Ajona, Adriana Corona Vargas || psm12: José Ausencio Sánchez Gutiérrez, Verónica Florencia Antonio Andrés, || psm12: Jessica Mariana Ortega Rodríguez || psm12: (O Secretaría de Educación Pública, Dirección General de Proyectos || psm12: Editoriales y Culturales/fotografía de Gerardo Landa Rojano;D.R. O || psm12: Primera edición, 2008 || psm12: Segunda edición, 2009 || psm12: Tercera edición, 2010 || psm12: Cuarta edición revisada, 2014 || psm12: Quinta edición, 2019(cilo escolar 2019-2020) || psm12: D.R.O Secretaría de Educación Pública, 2019, || psm12: Eno materiales dirigidos alas educadoras las maestras los maestros la madres y los padres de || psm12: docentes) y padre de familia aludiendo a ambos géneros conla finalidad de facilita la lectura. Sin || psm12: La Secretaría de Educación Pública agradece a Academia Mexicana dea Lengua por su patipa= || psm12: «ión en lareiión dela cuarta edición 2014."
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,3,3,b4d0ebcf9ce6ea894bbc26340ad590eba4236a341d1361f5b1350699652cfbb5,83311,1,6;3;4;11;12,1,,,,,,"psm6: autoridades escolares, expertos, padres de familia y académicos; su || psm3: autoridades escolares, expertos, padres de familia y académicos; su || psm4: autoridades escolares, expertos, padres de familia y académicos; su || psm11: autoridades escolares, expertos, padres de familia y académicos; su || psm12: autoridades escolares, expertos, padres de familia y académicos; su"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,4,4,4d3ecb0dce74cd944fdb603cca50f573e0abe7fdec27d4372d33a43f233fa5c4,80762,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,5,5,7de0d109a08b8d5c9c45297ad46febca25f783ea1f2076977c0a1ca5ebd9cd96,83890,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,6,6,b0119acfbfb490012f1bdf633fbffcff60c65e65994e3c5a26b863cf7e7ad9ce,175995,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,7,7,dfe2fd8fb7ea68e0219df2cb44000d431d9e7efb3b9adf9713ada1c921391c3d,178056,1,6;3;4;11;12,1,,,,,,"psm6: E 3 < y divertidas podrás aprender, repasar y || psm3: y divertidas podrás aprender, repasar y || psm4: y divertidas podrás aprender, repasar y || psm11: y divertidas podrás aprender, repasar y || psm12: y divertidas podrás aprender, repasar y"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,8,8,a5e30556b3be24d218a9f98158558a3bc58fa050f4f8c5ee32e49a825cf46825,186338,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,9,9,649214b9c88c4871e3a2d72407854f6a5086d1faf9d929a4948f5ea18622da97,188098,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,10,10,32100041c6923f1cc5b4756258f8d51a3162a9852c8df43f0079e0883648a1fa,149251,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,11,11,df08677d23389e30aca816eacf7e7ef1a443a035dc17f949f02e1de58f4df97b,166219,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P3FCA,2019,3,Formación Cívica y Ética,12,12,9eba1d499528cb881062599a27ffd745f5c2669f8bf3f4515eded727f08b3b48,146205,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P4FCA,2019,4,Formación Cívica y Ética,1,0,71c34b9958d985873da1135998f6b06a49bdf32d26118f613784ab9fba570222,414640,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2019P4FCA,2019,4,Formación Cívica y Ética,2,2,3b44943d923c35c1f27ba096ff5af9fadf5e811d8d61c131fdffe43fc7f4e853,221089,1,6;3;4;11;12,1,978-607-551-155-9,1928;1957;2008;2009;2010;2014;2019;2020,2019-2020,fifth_edition:2019;first_edition:2008;fourth_edition:2014;second_edition:2009;third_edition:2010,,"psm6: Formación Cvicay Ética. Cuarto grado fue elaborado y editado pora Dirección General de Materiales Educativos dela Secretaría de Educación Pública, || psm6: Universidad Pedagógica Nacional: Valentina Cantón Arjona, Adriana Corona Vargas. Diseñogrifico || psm6: José Ausenclo Sánchez Gutiérez, Verónica Florencia Antonio Andrés || psm6: Jessica Mariana Ortega Rodríguez || psm6: iia María del Socoro Rodriguez Merino || psm6: Esta edición se basa en el proyecto dela primera edición (2008) y en as ediciones subescuentes, con || psm6: modificaciones realizadas porel equipo técnico pedagógico dela Secretaria de Educación Pública con. || psm6: en el Patio de ls Fiestas, segundo nivel, D. RO Secretaría de Educación || psm6: de Gerardo Landa Rojano; D.R. 6 2019 Banco de México, Fiduciario en el || psm6: Primera edición, 2008 || psm6: Segunda edición, 2009 || psm6: Tercera edición, 2010 || psm6: Cuarta edición revisada, 2014 || psm6: Quinta edición, 2019 (ciclo escolar 2019-2020) En los materials diriids alas educadoras as maestras, os maestros la madres y los padre de || psm6: D.R.O Secretaría de Educación Pública, 2019, plealostéminos:ni(a,adolescete(, Jóvenes alumno(=) educadora) maesto(s profesrjes || psm6: “Argentina 28, Centro, lccentes) y padres de famili aludiendo a ambos géneros con la finalidad de facilita la lectura. Sin || psm6: ISBN:978-607-551-1559 || psm6: Impreso en México La Secretaría de Educación Pública agradece ala Academia Mexicana de la Lengua porsu partcipa- || psm3: Formación Cvicay Ética. Cuarto grado fue elaborado y editado pora Dirección General de Materiales Educativos dela Secretaría de Educación Pública, || psm3: Universidad Pedagógica Nacional: Valentina Cantón Arjona, Adriana Corona Vargas. || psm3: José Ausenclo Sánchez Gutiérez, Verónica Florencia Antonio Andrés || psm3: Jessica Mariana Ortega Rodríguez || psm3: iia María del Socoro Rodriguez Merino || psm3: Esta edición se basa en el proyecto dela primera edición (2008) y en as ediciones subescuentes, con || psm3: modificaciones realizadas porel equipo técnico pedagógico dela Secretaria de Educación Pública con. || psm3: en el Patio de ls Fiestas, segundo nivel, D. RO Secretaría de Educación || psm3: de Gerardo Landa Rojano; D.R. 6 2019 Banco de México, Fiduciario en el || psm3: Primera edición, 2008 || psm3: Segunda edición, 2009 || psm3: Tercera edición, 2010 || psm3: Cuarta edición revisada, 2014 || psm3: Quinta edición, 2019 (ciclo escolar 2019-2020) || psm3: D.R.O Secretaría de Educación Pública, 2019, || psm3: ISBN:978-607-551-1559 || psm3: En los materials diriids alas educadoras as maestras, os maestros la madres y los padre de || psm3: lccentes) y padres de famili aludiendo a ambos géneros con la finalidad de facilita la lectura. Sin || psm3: La Secretaría de Educación Pública agradece ala Academia Mexicana de la Lengua porsu partcipa- || psm4: Formación Cvicay Ética. Cuarto grado fue elaborado y editado pora Dirección General de Materiales Educativos dela Secretaría de Educación Pública, || psm4: Universidad Pedagógica Nacional: Valentina Cantón Arjona, Adriana Corona Vargas. Diseñogrifico || psm4: José Ausenclo Sánchez Gutiérez, Verónica Florencia Antonio Andrés || psm4: Jessica Mariana Ortega Rodríguez || psm4: iia María del Socoro Rodriguez Merino || psm4: Esta edición se basa en el proyecto dela primera edición (2008) y en as ediciones subescuentes, con || psm4: modificaciones realizadas porel equipo técnico pedagógico dela Secretaria de Educación Pública con. || psm4: en el Patio de ls Fiestas, segundo nivel, D. RO Secretaría de Educación || psm4: de Gerardo Landa Rojano; D.R. 6 2019 Banco de México, Fiduciario en el || psm4: Primera edición, 2008 || psm4: Segunda edición, 2009 || psm4: Tercera edición, 2010 || psm4: Cuarta edición revisada, 2014 || psm4: Quinta edición, 2019 (ciclo escolar 2019-2020) En los materials diriids alas educadoras as maestras, os maestros la madres y los padre de || psm4: D.R.O Secretaría de Educación Pública, 2019, plealostéminos:niñ($, adolescete(s jóvenes alumnols) educadora) maestro(s profesr(es) || psm4: “Argentina 28, Centro, lccentes) y padres de famili aludiendo a ambos géneros con la finalidad de facilita la lectura. Sin || psm4: Impreso en México La Secretaría de Educación Pública agradece ala Academia Mexicana de la Lengua porsu partcipa- || psm4: ISBN:978-607-551-1559 || psm11: Formación Cvicay Ética. Cuarto grado fue elaborado y editado pora Dirección General de Materiales Educativos dela Secretaría de Educación Pública, || psm11: Universidad Pedagógica Nacional: Valentina Cantón Arjona, Adriana Corona Vargas. || psm11: José Ausenclo Sánchez Gutiérez, Verónica Florencia Antonio Andrés || psm11: Jessica Mariana Ortega Rodríguez || psm11: iia María del Socoro Rodriguez Merino || psm11: Esta edición se basa en el proyecto dela primera edición (2008) y en as ediciones subescuentes, con || psm11: modificaciones realizadas porel equipo técnico pedagógico dela Secretaria de Educación Pública con. || psm11: en el Patio de ls Fiestas, segundo nivel, D. RO Secretaría de Educación || psm11: de Gerardo Landa Rojano; D.R. 6 2019 Banco de México, Fiduciario en el || psm11: Primera edición, 2008 || psm11: Segunda edición, 2009 || psm11: Tercera edición, 2010 || psm11: Cuarta edición revisada, 2014 || psm11: Quinta edición, 2019 (ciclo escolar 2019-2020) || psm11: En los materials diriids alas educadoras as maestras, os maestros la madres y los padre de || psm11: D.R.O Secretaría de Educación Pública, 2019, || psm11: lccentes) y padres de famili aludiendo a ambos géneros con la finalidad de facilita la lectura. Sin || psm11: ISBN:978-607-551-1559 || psm11: La Secretaría de Educación Pública agradece ala Academia Mexicana de la Lengua porsu partcipa- || psm12: Formación Cvicay Ética. Cuarto grado fue elaborado y editado pora Dirección General de Materiales Educativos dela Secretaría de Educación Pública, || psm12: Universidad Pedagógica Nacional: Valentina Cantón Arjona, Adriana Corona Vargas. || psm12: José Ausenclo Sánchez Gutiérez, Verónica Florencia Antonio Andrés || psm12: Jessica Mariana Ortega Rodríguez || psm12: iia María del Socoro Rodriguez Merino || psm12: Esta edición se basa en el proyecto dela primera edición (2008) y en as ediciones subescuentes, con"
