audit_version,source_viewer_key,source_book_id,source_generation,source_grade_code,source_target_page,source_anchor_count,candidate_viewer_count,accepted_alignment_count,decision
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,225,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,1,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,2,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,3,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,4,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,5,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,6,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,7,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,8,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,9,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,10,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,11,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,12,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,13,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,14,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,15,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,16,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,17,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,18,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,19,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,20,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,21,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,22,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,23,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,24,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,25,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,26,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,27,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,28,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,29,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,30,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,31,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,32,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,33,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,34,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,35,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,36,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,37,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,38,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,39,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,40,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,41,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,42,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,43,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,44,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,45,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,46,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,47,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,48,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,49,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,50,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,51,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,52,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,53,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,54,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,55,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,56,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,57,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,58,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,59,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,60,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,61,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,62,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,63,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,64,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,65,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,66,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,67,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,68,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,69,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,70,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,71,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,72,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,73,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,74,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,75,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,76,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,77,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,78,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,79,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,80,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,81,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,82,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,83,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,84,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,85,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,86,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,87,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,88,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,89,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,90,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,91,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,92,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,93,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,94,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,95,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,96,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,97,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,98,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,99,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,100,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,101,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,102,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,103,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,104,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,105,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,106,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,107,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,108,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,109,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,110,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,111,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,112,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,113,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,114,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,115,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,116,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,117,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,118,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,119,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,120,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,121,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,122,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,123,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,124,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,125,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,126,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,127,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,128,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,129,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,130,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,131,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,132,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,133,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,134,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,135,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,136,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,137,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,138,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,139,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,140,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,141,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,142,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,143,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,144,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,145,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,146,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,147,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,148,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,149,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,150,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,151,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,152,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,153,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,154,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,155,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,156,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,157,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,158,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,159,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,160,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,161,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,162,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,163,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,164,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,165,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,166,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,167,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,168,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,169,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,170,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,171,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,172,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,173,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,174,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,175,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,176,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P6DMA,U1-H2018P6DMA,2018,6,177,0,2,0,insufficient_source_anchors
