fragment_id,page_id,book_id,catalog_generation,grade,viewer_page,fragment_sequence,candidate_type,token_count,char_count,question_mark_count,imperative_signal_count,material_signal,project_signal,experiment_signal,assessment_signal,activity_signal,text_sha256,segmenter_version,source_structure_class,classification_certainty,uncertain_boundary
U1-H1966P6CI375-VP036-F002,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,2,instruction_candidate,12,71,0,1,0,0,0,0,0,9af54f2a7042453b9af39987158e9056db61dbe600c4ccfe623ad57ddc6baf6d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F003,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,3,short_residual_candidate,2,8,0,0,0,0,0,0,0,94ebb03410aca622789f38a3a07fceed790ea863df7862f9b2f730e3196532ef,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F004,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,4,short_residual_candidate,1,2,0,0,0,0,0,0,0,c977dbe785221d34114d345fdf8ff4e18bb4af66750751dbea29407f9738735f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F005,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,5,short_residual_candidate,12,62,0,0,0,0,0,0,0,4d268ef87cd521b1efbb60ed722d56f156fab40aed5a88e446bf8f1c25bfd599,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F006,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,6,expository_candidate,13,69,0,0,0,0,0,0,0,1ad78a447e333cfab095b2a376ac278cd35b6883415ecfc8471b107293e316ca,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F007,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,7,short_residual_candidate,1,2,0,0,0,0,0,0,0,267c23695b6e8fc29bd88b9f5d1962d3d208fa9c2fafd974614e6ab3b84fa55c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F008,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,8,expository_candidate,13,68,0,0,0,0,0,0,0,60f7f48d33585f5083763f24ab53ca888921faa4d7134e5558b4f4ed381b58bd,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F009,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,9,short_residual_candidate,1,2,0,0,0,0,0,0,0,23f663630e2f28250c09d7a0c370f55eebf635772f9ce27e46797ab8ef297f4b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP036-F010,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,10,short_residual_candidate,11,65,0,0,0,0,0,0,0,7169130f7b50d31649737dcd838e01243d87d348ac6ac7032d9d1a30295a07e2,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F001,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,1,expository_candidate,34,183,0,0,0,0,0,0,0,0a7890ae441a9b401a7a264c2159405bf1a51b5e374143bc6a06131727350db9,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F002,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,2,short_residual_candidate,1,2,0,0,0,0,0,0,0,540dd397b2d380dcc3f59796c4facc43379929f1a3b5e6cc9a218274391b635b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F003,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,3,expository_candidate,25,150,0,0,0,0,0,0,0,dbd27510c06247a9353faa44d0683a677084dbcb57e4cba320b8af2bb4d6ee2e,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F004,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,4,short_residual_candidate,1,2,0,0,0,0,0,0,0,d80edd7fb074b51d1fbf46a3dcf5cae5237ceb888dcdd8bd1b7df117d53afdc4,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F005,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,5,question_candidate,80,455,0,0,0,0,0,0,0,7ad8bc0b6642f682710d31ce8ac19dc3b08b19c5f6d6cb817ad234e7eabd5427,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F006,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,6,short_residual_candidate,1,2,0,0,0,0,0,0,0,a50aa8b9a9806899e1d67d0d09c1ce40221cb0dffc52483e8e6da18ff1753a38,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F007,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,7,instruction_candidate,65,386,0,1,0,0,0,0,0,9ddbd51bea06c243556553eead31704de4c76d1ec67720db3fe6555d2c5a2cad,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F008,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,8,expository_candidate,92,518,0,0,0,0,0,0,0,cdb4a603f19da7ecfa1348093d6a392d89f360b88fd7df6f7e7552df8488256d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F009,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,9,short_residual_candidate,1,2,0,0,0,0,0,0,0,267c23695b6e8fc29bd88b9f5d1962d3d208fa9c2fafd974614e6ab3b84fa55c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F010,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,10,short_residual_candidate,2,21,0,0,0,0,0,0,0,c6fbeb7e7b5946cb9d8524876fa62627e73ec6923925efbd881bbfee6aecbb5b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F011,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,11,short_residual_candidate,5,36,0,0,0,0,0,0,0,4c156293410f0f3d629479ed05457b2534688da3b6ea4dfea54753664d95a5bf,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F012,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,12,short_residual_candidate,8,35,0,0,0,0,0,0,0,eb2508bd659b9d65742638166e3949ffa557d4e3ef98924722b8ec0b3be9baa3,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F013,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,13,short_residual_candidate,6,51,0,0,0,0,0,0,0,40f7fd50fb3cc1f9e1a27a5556227fe6ca7ccf742dd4da7812b833fce7246e1b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F014,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,14,short_residual_candidate,3,17,0,0,0,0,0,0,0,ed3b2dc3a41a9174921974de37cecbc637fa30472b21e73b10240dcec374235f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F015,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,15,short_residual_candidate,11,77,0,0,0,0,0,0,0,4426ad089d6a15a121853c3b6a8947af45e3e4f019e03e8116a2b45eddbb0aff,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F016,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,16,short_residual_candidate,5,33,0,0,0,0,0,0,0,778c2857bb121647680464272faee7542d6452fee5d19cca95850d4d222aace6,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F017,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,17,expository_candidate,28,149,0,0,0,0,0,0,0,4edf340adb4ecfadaf6c365211ca46c2d622163539dd8263e17aa0c89a6c99a8,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F018,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,18,short_residual_candidate,12,75,0,0,0,0,0,0,0,09ce2d3171bfd2c145e4640fa38e5a34285362017cd7d37b5cea1272f45bfd4d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F019,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,19,question_candidate,14,70,0,0,0,0,0,0,0,ff6f4ce0b28340a419bbfd887519a800cc4b9f01b61a203b6eb6e74df56f36e7,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F020,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,20,instruction_candidate,9,63,0,1,0,0,0,0,0,270749a7bc55a648b512a9b3b3d6d957aa351600f6f6775e0de6064ab3d69250,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F021,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,21,short_residual_candidate,10,70,0,0,0,0,0,0,0,ac55c9af29c49b8d6b9a6d0fa554a950c664b234f035aa65e22a3f3a65afcad2,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F022,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,22,expository_candidate,13,68,0,0,0,0,0,0,0,05330fee4d88830c357374063a3ae6b0d426ea1967bcd685a34fddfb4ba89675,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F023,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,23,question_candidate,14,75,1,0,0,0,0,0,0,86f3bbd65cb5781f2f0bcb492935a62162781f74aa90f4b53b2cde179eb8638b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F024,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,24,short_residual_candidate,12,72,0,0,0,0,0,0,0,746728b5fa5b8040121636bd23f22da78a4c466507d5c01e6bd37b7ad6f626ef,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F025,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,25,short_residual_candidate,10,71,0,0,0,0,0,0,0,56a3034ade1cf9dccd431627832a0746f5eb286a19fb51d9e899211666c643af,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F026,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,26,short_residual_candidate,8,42,0,0,0,0,0,0,0,89f5d2f16670b646ef249798b3ae088ff1f09d3b14da110fc0e6aefaac9f3c8d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F027,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,27,short_residual_candidate,4,30,0,0,0,0,0,0,0,cae927dea8248fb38c454e0e6a4f30dbffff47126ba3c6abcee08f8a4f994ec6,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP037-F028,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,28,short_residual_candidate,1,2,0,0,0,0,0,0,0,7a61b53701befdae0eeeffaecc73f14e20b537bb0f8b91ad7c2936dc63562b25,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F001,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,1,short_residual_candidate,12,77,0,0,0,0,0,0,0,60c4999802ba6b088d9727c45d780f06a6aabd4f7f590b31a69edd305af20ea1,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F002,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,2,expository_candidate,115,635,0,0,0,0,0,0,0,684886876c8fbf74d82a86121b20eca689a244988844a7a7dea7d70a32b1c2d9,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F003,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,3,short_residual_candidate,1,7,0,0,0,0,0,0,0,fb9d4982352f92ed0a947d7ef5197af5f28e8597ff98e6b70b0a6159b3c58f0d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F004,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,4,short_residual_candidate,1,8,0,0,0,0,0,0,0,64a82e8fa70850d7bc0210fcea31faec7d95cb023eb4e5e3bfade1f126c71540,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F005,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,5,short_residual_candidate,2,20,0,0,0,0,0,0,0,f80ebc2ac7a9efdcae202e46ddd9e473ffabb4a2fb597049336d93756a1da86f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F006,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,6,expository_candidate,53,296,0,0,0,0,0,0,0,99f0b4ed3ee29439b20a4818853b4031169644614463c36906a3bbeafe99f317,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP038-F007,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,7,short_residual_candidate,1,2,0,0,0,0,0,0,0,aea92132c4cbeb263e6ac2bf6c183b5d81737f179f21efdc5863739672f0f470,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F001,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,1,expository_candidate,90,543,0,0,0,0,0,0,0,a56ad12520759a378b5eb1137c720785c3855009b3b318296565e2d05c248b61,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F002,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,2,expository_candidate,39,224,0,0,0,0,0,0,0,9b8d37fbf88dd87c478fc2be94108de8ec6f23291ffab58550a8999955bee6b8,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F003,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,3,activity_candidate,30,190,0,1,0,0,0,0,1,6e7d56918694f5a60ed3e17d19a68680a8b738cbfd95965032f3e97d0dfa3000,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F004,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,4,expository_candidate,15,77,0,0,0,0,0,0,0,5391ec0c7c9402aa18eadee35cfe040bc16a2d067515c522bb178fd9226e0ffd,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F005,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,5,instruction_candidate,21,142,0,2,0,0,0,0,0,a3228e97270e375405c76cf31dc589647b350f1048d752e320b22f8c3c149e04,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F006,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,6,expository_candidate,72,424,0,0,0,0,0,0,0,e735236cf772ba43bb3c41707552512094390766f3243e0630a1b166d55ec14d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F007,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,7,short_residual_candidate,1,2,0,0,0,0,0,0,0,23f663630e2f28250c09d7a0c370f55eebf635772f9ce27e46797ab8ef297f4b,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F008,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,8,short_residual_candidate,3,27,0,0,0,0,0,0,0,92977467b87d3cf0c3e583e3b922895bb284f6e473d79ff0ee88ac57d86a7dc4,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F009,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,9,expository_candidate,90,541,0,0,0,0,0,0,0,b7835be7e58cec8493424df6598a66591036441454861269c5d2fb6b3f8742e4,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F010,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,10,instruction_candidate,38,245,0,1,0,0,0,0,0,2d2554f8d7ab5c97b44fea6acb5aceeb54b7d36cfd1a0aa051e2ca887817816f,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F011,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,11,activity_candidate,45,258,0,1,0,0,0,0,1,655b069dc0d2b19f5bbdd0f54b8d29c961f6858848e69bcfcf0dee82dcea5bad,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F012,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,12,instruction_candidate,51,287,0,1,0,0,0,0,0,7b7ebf3ecc43572eb0c6cc308d0fa330952bc1086202d66bac588330fa39a684,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP039-F013,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,13,short_residual_candidate,1,2,0,0,0,0,0,0,0,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F001,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,1,short_residual_candidate,1,3,0,0,0,0,0,0,0,fed530bb93d7a4bf0d7160a7c02f0816cda02b7fd11c6e121d4d225e2ccfb144,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F002,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,2,short_residual_candidate,3,20,0,0,0,0,0,0,0,3b32da92fc2d75ddeebceb87229f5b4900f354b79cda9b15646757621f07c0cc,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F003,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,3,short_residual_candidate,12,72,0,0,0,0,0,0,0,a0b5f7ac5b076520595c4cc3474cd8147c325b17ad58db037362e0a07df7de61,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F004,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,4,instruction_candidate,13,70,0,1,0,0,0,0,0,2e1877a9fa19ae5715c68701f372e209fe967b27fc6992313f4188a601336a7a,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F005,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,5,short_residual_candidate,10,50,0,0,0,0,0,0,0,8c79f0bf37bcd79e3af834470bde04d5e6c015da8d26cac2ddc7229a3e2919ad,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F006,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,6,instruction_candidate,5,22,0,1,0,0,0,0,0,3d275eb894c99ca6e89f7e1e21fc3384ebfeb00a7f79f7ac5b5fa0394d0b49cb,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F007,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,7,expository_candidate,18,95,0,0,0,0,0,0,0,cd0baa9ec3e1d65a3b85cd7f21baa61b733bb4eac3e90b89f461fe6e9e1608a6,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F008,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,8,instruction_candidate,21,116,0,1,0,0,0,0,0,05ce7eec9b779a3f754a0fc2c1ab348453a02a9cbd95d55571a1bf9c4dfc74d2,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F009,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,9,expository_candidate,112,670,0,0,0,0,0,0,0,a647bae03b31095bb4ff3ba60aaf2d5407bfdee6a33bde504b3ea24233d15e94,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F010,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,10,instruction_candidate,11,59,0,1,0,0,0,0,0,073e03fccdb2ecfbddc3bf82271ed613a634ebcd9409b317a50e425d8c5f0ab7,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F011,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,11,instruction_candidate,50,261,0,1,0,0,0,0,0,285fe2c4584ee9b21a47cdeee2656c0a1a508beb16c2031dfe7e9cd69b9454f5,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F012,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,12,instruction_candidate,30,149,0,1,0,0,0,0,0,0acfa59aebd33fd8774a510b3ccf27440a1c3d16953a4465835c5e9a0090c4f0,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F013,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,13,expository_candidate,76,420,0,0,0,0,0,0,0,f4cd78281bc0661c77cb5ff865612cc0f16e60985c8919b66a212cfb56fd77e5,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP040-F014,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,14,short_residual_candidate,1,2,0,0,0,0,0,0,0,d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F001,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,1,expository_candidate,90,546,0,0,0,0,0,0,0,da98bc5b8a01f151ace16484735eaaa762190ce204664a8bbb4d635e3692a1b7,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F002,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,2,activity_candidate,57,335,0,0,0,0,0,0,1,86d505f9d3d12cca4a05b8bebb75916eb909499d1b876bb01aa24564387e3d38,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F003,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,3,expository_candidate,20,106,0,0,0,0,0,0,0,58f1aa74384f0fb130029d96209ad106afd05d6c7bdd8ea4deb329f38688f5ae,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F004,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,4,instruction_candidate,43,230,0,1,0,0,0,0,0,c1e62d32241e94e91326689a64024ca8c8deff5b6908b8bfb8946efc18cfc6f1,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F005,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,5,short_residual_candidate,1,3,0,0,0,0,0,0,0,0c52568b2a2e2e0098d1b96251c1752bc0b35d4351f3bb09b5f8305c3650396d,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F006,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,6,short_residual_candidate,2,8,0,0,0,0,0,0,0,5fde37ca4a85ee9f7efd2daadb7d6914bd6768d3c6e91952e4badcb54141b44a,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F007,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,7,question_candidate,12,70,0,1,0,0,0,0,0,c858cca6ad92ec515d82513874f0d8daae059bb8c3c4135a906d40048f3188e2,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F008,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,8,expository_candidate,22,119,0,0,0,0,0,0,0,3e24d7f53fc9ce82f046a45c2f222f526ae73fef45cc8f01c2679fa467625a1c,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F009,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,9,short_residual_candidate,7,38,0,0,0,0,0,0,0,3ec42147405ea85bae4a3fa34ed189deb565253d7762f32717a79b3576012a44,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP041-F010,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,10,short_residual_candidate,1,2,0,0,0,0,0,0,0,3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP042-F001,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,1,instruction_candidate,41,244,0,2,0,0,0,0,0,96afb34532f88f11e399af0a9f98c27c3af604866eec54e85a141c73f10672df,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP042-F002,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,2,instruction_candidate,75,442,0,1,0,0,0,0,0,b567b4dde6b3626f4ff72678b834c32115fcf5ec3e7c767627e66549ed6081ef,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP042-F003,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,3,expository_candidate,72,400,0,0,0,0,0,0,0,a6e413665810ef9cf3c87670eebfe4ba24934aaa55318b8aab7199fc98b1c408,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP042-F004,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,4,expository_candidate,77,447,0,0,0,0,0,0,0,590c101ab24b067d64b1f829f768a9c073ac0994cd113b2e3bca8728fb7c3180,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP042-F005,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,5,expository_candidate,111,605,0,0,0,0,0,0,0,e64566976721900156044a10d59c9e5f36c837321f6bfc11d49ae0d2947cb47e,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
U1-H1966P6CI375-VP042-F006,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,6,expository_candidate,35,187,0,0,0,0,0,0,0,89d3e4f65d1c15bc144e7035f4950891eb8f51de10f4ce21f91a9c3fdcaee635,FRAGSEG_LTMD_U1_W1_1966_0.1,textual,high,0
